Date,volatility,momentum,price_strength,volume,breadth,kosdaq_ratio,sentiment_index,grade
2022-01-10,89.31942113521387,43.94355355492028,18.81380740539026,50.19298126020496,35.918287787818414,40.61295066833884,47.4,중립
2022-01-11,89.4867275113126,44.11627810894467,18.955358709228065,47.848307699222154,43.38111872249694,36.97334763720346,47.9,중립
2022-01-12,87.44360700430491,46.70340993447507,28.62934034369264,39.95446586047808,49.57801560271653,39.06851442687517,49.9,중립
2022-01-13,87.5008501740784,46.25218498097089,26.400705923631424,35.21953562141992,46.30639048535791,37.533415987862675,48.0,중립
2022-01-14,86.32864473196803,44.185001319365426,17.784195794308097,34.23911512567956,38.4318899370184,38.029845486840244,44.4,중립
2022-01-17,86.0784942488143,42.5856765922443,10.95883595916326,35.902686813153025,32.379805646615,37.021298515997934,41.9,중립
2022-01-18,86.01827239615284,41.33223623662257,5.411836789199578,34.96056803955076,31.2126697446119,35.191667513098146,40.0,공포
2022-01-19,87.61030012808118,40.297092522351676,0.7014199643372409,33.08187961653309,25.377716164981777,34.23017285394751,37.9,공포
2022-01-20,87.2607247003853,41.58460511661162,5.077203851159039,28.10791016363873,31.595388139258546,40.40653039556409,39.8,공포
2022-01-21,87.04011082149133,40.17594520980074,0.0,27.71863986817258,30.499479943624024,38.21623070283552,38.0,공포
2022-01-24,86.44392912331628,38.003006858900626,0.0,24.89970354987735,25.238498350755478,33.56716874201378,35.8,공포
2022-01-25,83.94434750776529,34.23763172048321,0.0,26.413417550891378,23.128218033683822,32.78145905873835,34.3,공포
2022-01-26,83.94245536485528,33.83410885039353,0.0,26.630989243077806,24.378501535317042,31.586798250386554,34.4,공포
2022-01-27,80.04747900934078,28.79303119238751,0.0,29.49350026686448,13.995589435303117,30.98951254868656,31.4,공포
2022-01-28,76.83791485946772,31.740848187125565,7.072344760282894,27.729341448703188,23.3096944728412,34.028041532199424,34.2,공포
2022-02-03,74.58361930648074,34.43699815468497,13.511999375085933,26.93530214621367,29.565184986909514,35.64457569705845,36.5,공포
2022-02-04,73.10339616315746,37.01148381324803,19.656304333149887,24.861824045693467,29.21467675881469,34.81771811520177,37.5,공포
2022-02-07,73.36607860757749,36.906817472592266,18.903473751665228,25.534538294638846,29.50109740400194,34.360170334452384,37.5,공포
2022-02-08,73.58856478984418,37.18088901279269,19.107595851673395,28.722337280033344,32.119189644181716,32.9400100964882,38.4,공포
2022-02-09,74.00646196051302,38.6310576620885,22.34771165871209,31.502644364717035,37.400500895035286,35.917518391963696,40.9,중립
2022-02-10,74.13278178137557,39.01524951010929,22.793599155093563,33.22158987552299,39.93104895492244,30.514458489019376,41.2,중립
2022-02-11,74.01937812496138,37.86995967392818,19.28711726222603,32.323778264757614,39.735141807304444,27.07818642696278,39.8,공포
2022-02-14,75.05976894625701,35.66363185763468,13.028433236521137,36.85385456515884,33.63944346733605,23.54279056089639,37.7,공포
2022-02-15,74.926527081214,34.32240278509025,8.983387111995699,37.719195621937104,33.670779230625385,22.529186582691374,36.6,공포
2022-02-16,72.76499655124564,37.53943496345755,16.676793243576164,35.4265628593016,43.690763550511605,30.79952665133332,40.3,중립
2022-02-17,72.75317883991795,38.55399468906817,18.76304481602325,37.97208094362083,52.71368190356919,28.197192675555428,42.4,중립
2022-02-18,72.921184641352,38.77226164860007,18.82528880184392,39.118095407419105,54.141240110939734,31.340035760099163,43.2,중립
2022-02-21,73.05724753143286,38.91046579809159,18.72105398402157,35.71552824794783,69.47853166851037,32.67607845587976,45.2,중립
2022-02-22,72.8820045593289,36.98796476421287,13.36287536817088,35.56097842168977,56.787154475637394,31.402014673992333,41.6,중립
2022-02-23,72.9170376096297,37.896096675141436,15.207326198426474,38.48675155402767,52.03051444440682,33.5834420158192,42.1,중립
2022-02-24,71.20994620291924,34.05001166633274,4.967289212562328,43.22526021295589,33.97863921366647,31.53295630642678,36.8,공포
2022-02-25,73.02785102515244,35.802902437866024,9.015233694178791,46.75383504119686,39.93810877864106,37.72468957174195,40.3,중립
2022-02-28,72.75453034330329,37.24585674391189,12.261110869581355,48.586121358797946,43.43940475722749,38.25565513874686,42.1,중립
2022-03-02,78.79161239839627,37.67581591099362,12.88945347942467,45.387880429874464,40.45913062824724,43.217858240989095,43.1,중립
2022-03-03,79.2150723288682,40.338583084957236,19.195925051313292,45.93966967607403,46.75462151971141,44.19252825362088,46.1,중립
2022-03-04,79.62499031792323,38.58619220704376,14.324175585300239,39.98411547360061,45.63066856114002,44.121289624707266,43.8,중립
2022-03-07,78.48536500961615,35.2233305112218,5.330679569304136,37.63089192988496,43.534312817370406,44.64354001781015,40.4,중립
2022-03-08,78.07878417201505,33.77713079614043,1.1451691633185341,35.22803730358131,43.4318291407158,43.98875914712587,38.8,공포
2022-03-10,75.36212067447042,37.32560876625311,9.53064641492668,36.8522192267042,44.08042133716225,43.908310776217185,41.0,중립
2022-03-11,75.65211754105525,36.45748647485378,6.7740967464527815,39.38207281053994,40.17791471445036,47.28717708684757,40.4,중립
2022-03-14,75.63162617290874,35.77722268082145,4.511222120544085,35.79314383925298,38.681166954548246,42.08899406581837,38.6,공포
2022-03-15,75.60788597956711,34.62444614243539,1.0192320131316783,35.80206775473047,36.714124118728165,44.733538907947704,37.6,공포
2022-03-16,75.37370667821922,37.034623990336684,6.477297911168183,39.33930066327516,44.83985501180863,47.77361146306945,41.2,중립
2022-03-17,75.01681685800338,39.28963738194057,11.58501605937249,38.12816370490037,47.41197398286603,51.62823334191572,43.2,중립
2022-03-18,76.77280748895618,40.21214817536372,13.396171128899484,33.63488712894334,56.846824239702734,53.24029364148073,45.0,중립
2022-03-21,76.70047145461275,39.178227864197204,10.360212767687136,31.360934114608348,51.110795842660025,54.093559132668986,43.0,중립
2022-03-22,76.2527611314694,40.75143321830341,13.827602185644015,29.033465398414155,51.28902275793107,53.21970456325309,43.5,중립
2022-03-23,75.81901852512075,42.382273464765454,17.454259860334535,30.200312161328295,53.57961906314078,52.14555864912164,44.9,중립
2022-03-24,76.69428641284006,42.25228024927801,16.673894886485137,37.08330485542079,47.834608033494035,53.14430094093113,45.2,중립
2022-03-25,76.78458364903453,42.45741875209191,16.720233254123354,35.871969685517485,52.24309870507863,54.0591537156392,45.8,중립
2022-03-28,80.53138519032038,42.60964728751407,16.659438446848196,42.13413094864713,62.735569411618854,51.24036385734902,48.8,중립
2022-03-29,80.95388199768207,43.46016619747823,18.325817045096667,46.5982484322936,70.47376592480771,53.59894957564039,51.5,중립
2022-03-30,81.24824083833707,43.96197902297839,19.146688326584048,44.35279029497332,63.97960630843763,53.26226294442402,50.4,중립
2022-03-31,81.20000048750816,44.766323894447765,20.72618690373814,42.885725760100804,71.00202714566186,53.850875756537306,51.8,중립
2022-04-01,82.33501259017012,43.89801259565033,18.14919399163506,52.191023332737764,70.3368640315739,54.63511865213794,52.7,중립
2022-04-04,83.06441652752574,45.11131833676368,20.76238102155777,55.28845071690638,80.23326177864813,54.90125863262786,55.6,중립
2022-04-05,86.97684043520829,45.323725956915276,20.950597503383477,64.29615883896243,76.42895407751638,56.608564351711166,57.4,중립
2022-04-06,87.34976416530854,44.05138177385848,17.451361503243508,67.46408413285613,61.380779189432346,56.190367768954395,54.7,중립
2022-04-07,88.82500365781634,41.88785064092963,11.780478433925765,64.6936167877776,47.27380729441879,55.4202000015516,50.8,중립
2022-04-08,89.28338637406188,42.271174901290465,12.436284744497451,58.280645117429174,53.80894079073653,57.19383774771622,51.3,중립
2022-04-11,89.54957099840547,41.93667484128441,11.380893959364327,53.38673029515045,45.07518625816036,53.210022281252755,48.7,중립
2022-04-12,89.43665853359215,40.51083048741347,7.567468981393607,40.88167970859094,30.248053870227892,53.39238458762223,43.5,중립
2022-04-13,88.38127790850284,43.55604087923839,14.76720007040887,31.933763853075632,46.968375430487995,51.95012241560144,46.4,중립
2022-04-14,89.62836581340984,43.65879355982683,14.799046652591963,26.454939513273086,46.94392529670137,52.014909102609565,45.8,중립
2022-04-15,89.30462624815934,42.54842176706303,11.80942665901783,22.453814875292156,42.94258028678997,53.127187912246164,43.9,중립
2022-04-18,89.78925448227045,42.5117528134587,11.396799577546782,24.98815488832666,39.53552428872953,51.02427541016766,43.5,중립
2022-04-19,89.6959666190083,44.166677734907,15.11464946315004,28.054644175623938,44.40061651433789,52.48050386059605,45.9,중립
2022-04-20,90.42706778610271,44.28515740400412,15.085701238057975,38.90630512574971,41.814412133423346,51.31686194213102,47.2,중립
2022-04-21,90.34168237993428,44.986828629350015,16.463976072294923,43.280359417957484,47.466221961464555,50.302367953059424,49.0,중립
2022-04-22,89.7457080780174,43.73072058603933,13.061728997249741,47.98313486262969,38.6901820235638,50.565962297164766,47.4,중립
2022-04-25,87.55334706507155,41.058658321869416,6.173253183156021,46.91621897444785,31.865780079549936,47.86907534414717,43.6,중립
2022-04-26,87.55410150455836,41.8749139881934,7.791879581038947,41.623638913965195,37.57263337301699,50.43436763055249,44.4,중립
2022-04-27,87.01644508824437,40.30229456836935,3.557167796142287,32.43237711048444,39.01437061395017,48.31602285841329,41.7,중립
2022-04-28,86.13211659901512,42.168408310896105,7.673152977761472,31.526256168952056,44.17535736761664,43.08019166407032,42.9,중립
2022-04-29,85.41118723374478,43.9633019769701,11.6632010091938,29.155218619474148,50.32210346832884,44.169037545392335,44.5,중립
2022-05-02,85.78153431475425,43.655640201593386,10.562885689149788,27.73811145049059,53.64323422695305,43.92443426382627,44.6,중립
2022-05-03,85.7926578993785,43.369445195620926,9.550899568745672,29.87496996489884,42.53140444758436,46.751840380482875,43.3,중립
2022-05-04,86.1857160926159,43.33337655377576,9.132511118910754,31.798420410449594,41.97558795234515,44.18883338822191,43.2,중립
2022-05-06,86.52857896491919,41.519341283312926,4.346192495446575,36.49452972253422,39.94303486970893,42.27653435822918,42.2,중립
2022-05-10,84.69732822507112,38.812442273461876,0.0,35.07516369391162,33.965981203634854,37.65997673424583,38.8,공포
2022-05-11,84.70126408668409,38.72792318677457,0.0,32.68554972662189,27.389328099427928,41.92153001835997,37.9,공포
2022-05-12,83.78693471761363,36.37599418225442,0.0,32.811528633069415,23.81755014891513,34.57622497323098,36.0,공포
2022-05-13,83.079888155303,39.792697611650446,7.172264446436031,27.382098171318574,33.093319180644556,35.03104610614844,38.6,공포
2022-05-16,83.10578042687445,39.49466180318291,6.157881055747602,19.675704412546523,34.58766344941246,36.93854611098588,37.6,공포
2022-05-17,82.58209063003238,41.07250530998309,9.317584283539798,19.629045988878623,44.39111487984427,37.499435981201415,39.9,공포
2022-05-18,82.51327365231745,41.542064000611916,10.051238081197228,22.56073277578654,43.415344043944295,36.628765489749995,40.4,중립
2022-05-19,82.54814821328166,39.67945240643122,5.596389538740878,21.171983925202987,42.830392407368144,39.83292057525462,39.1,공포
2022-05-20,80.28460486461236,42.68192548725823,11.813856525613222,23.54826230511097,45.905212295671845,39.814834930241524,41.4,중립
2022-05-23,80.30716153341464,43.33205974006411,12.885174709959093,22.650400775125515,42.66317968835131,39.97988530493753,41.1,중립
2022-05-24,79.50265267661499,40.97936775257242,7.3881381643524175,23.540034090717313,38.63090900059133,38.06115998683394,38.7,공포
2022-05-25,80.78890155461833,41.81798994517049,8.891171453586342,22.112120535586502,41.29258977139565,39.298029046870774,39.7,공포
2022-05-26,80.926523181167,41.691959972534384,8.259489455585687,21.79523010993106,41.07990138571002,39.301900776085176,39.5,공포
2022-05-27,80.95058165365602,43.420246514440926,11.649647657364408,20.798413715846667,49.096658250043355,36.982368923845286,41.4,중립
2022-05-30,80.79741854299424,45.495898103264395,15.835664394447871,19.398243510519464,60.71157449774011,37.70626213704112,44.2,중립
2022-05-31,81.18993461327884,46.629874728241546,17.986286506486234,17.396026534329202,63.25567891163987,38.258356042797196,45.1,중립
2022-06-02,80.69456681602128,45.140549173332516,14.422672786267885,15.363180382686235,66.11623035665643,40.701184684291945,44.3,중립
2022-06-03,80.60235020864178,45.97665345346233,15.966766375300192,15.807924237073081,61.24109750039878,39.37495341626208,44.0,중립
2022-06-07,79.20593725858467,43.40351427752616,10.098926224663856,16.805160726000437,54.48140520326375,38.25862679590761,41.1,중립
2022-06-08,79.94302550488555,43.49066351937275,10.073740418724531,21.59315845104257,50.92583209297907,38.697413432235365,41.4,중립
2022-06-09,81.81666777761671,43.5746813417776,9.979722031469649,24.466651263093034,49.911042905309756,39.638158798550336,42.2,중립
2022-06-10,81.06612132320342,41.926755432147786,6.063862668492718,28.098977263730653,50.58938143279323,40.522293244419224,41.7,중립
2022-06-13,76.10560598676102,36.53927804224187,0.0,31.085396220887656,30.402994897513636,36.42709914318229,35.4,공포
2022-06-14,78.61068706249455,36.045056411925664,0.0,34.53646452782149,27.771830393888635,35.96584452425578,35.9,공포
2022-06-15,77.34971635460269,33.484023889782726,0.0,37.59789765936439,27.449363403813052,32.50100343088929,35.2,공포
2022-06-16,77.99041887703557,33.973707776545425,0.46979342408739344,34.48697037514699,25.90599350641979,33.29233959039374,34.9,공포
2022-06-17,78.14166976599284,33.586638460639634,0.0,33.87299429442419,25.483116738089592,33.5148299839236,34.6,공포
2022-06-20,77.15919541031298,30.77510832224066,0.0,32.91244220522071,16.98472634815886,28.681841144074287,31.9,공포
2022-06-21,78.99462616453081,32.14013375205174,1.958028362275039,30.28613189711326,13.826655177366078,30.026026080910135,32.2,공포
2022-06-22,76.85533435566259,28.320910608220196,0.0,26.958101267513456,8.187262565577129,26.168047984495775,28.9,공포
2022-06-23,77.13094477512695,26.838653933469693,0.0,31.016132072930976,8.15585179283623,16.631651870199775,28.3,공포
2022-06-24,73.91655639568273,30.365683545435246,5.276068480308277,31.739835022874413,16.401088643275088,25.272568354018297,31.7,공포
2022-06-27,72.30521269765572,32.83722244767432,8.840523470040173,30.399200128589683,24.697810561339907,29.372005171380465,34.0,공포
2022-06-28,72.46318558976299,34.33734440041893,10.87608424896241,32.3969040501249,27.985161702569258,26.651248888260724,35.3,공포
2022-06-29,72.93027591160241,31.844444402623505,6.425529451041409,30.24674609243318,25.589422641093194,29.86637341091828,33.6,공포
2022-06-30,72.88704838532679,29.288117567969202,1.8488254200560033,25.869660575572322,24.816776623271068,29.23157321714432,31.3,공포
2022-07-01,72.83174457038373,27.87883538117389,0.0,23.09118255937217,28.2885022431076,26.5189845702161,30.5,공포
2022-07-04,73.3048875468574,27.866449939494796,0.0,22.598798944951174,28.69278871237269,24.77495806662843,30.4,공포
2022-07-05,71.19403893627278,30.766205091777003,4.123911216543847,18.06951959897354,38.21113482310039,31.654476699887667,32.8,공포
2022-07-06,70.4113814847548,27.940676982671647,0.0,18.54006510146132,33.8539744968262,36.18130200529684,31.1,공포
2022-07-07,68.16952540524163,30.905153425157227,4.17094471004926,16.5491527259924,39.849640131652016,36.36504415163297,32.7,공포
2022-07-08,67.73469195387109,32.22125780393776,5.783665661301372,15.05219510533471,45.89094677986832,37.999689880534646,34.1,공포
2022-07-11,71.57458686837778,31.855080934121418,4.7631279205853785,14.048009769873682,42.91113529820111,39.933804807462415,34.2,공포
2022-07-12,71.4199082902577,30.706110777422165,2.541452945217511,16.856740929760853,47.157732612736396,36.369608458834044,34.2,공포
