Date,volatility,momentum,price_strength,volume,breadth,sentiment_index,grade
2022-08-31,65.37124135725698,73.58854179427755,19.67629174992482,32.85189175970716,48.50751750315069,50.9,중립
2022-09-01,55.0845660602627,60.07440853269599,13.508059620889778,36.70219795572371,32.516585141796455,41.9,중립
2022-09-02,55.79067982335681,59.16447503618729,12.830450059647038,32.873813410726164,30.967615478397903,40.9,중립
2022-09-05,57.47032998387169,58.31748142862166,12.204229536636836,30.473072403919648,29.16158922440715,40.3,중립
2022-09-06,57.198296775746456,60.357143795051485,12.897127736979911,30.08952299402537,32.3073102521423,41.3,중립
2022-09-07,54.91672316234201,52.42714588842309,9.229401894030254,28.84883295586324,29.815642144288205,37.5,공포
2022-09-08,55.26221391314904,54.93876153458315,10.08404482426203,24.376916839990127,32.97745671786434,38.2,공포
2022-09-13,44.961793477625065,71.68838029719731,17.216208305439796,24.549186365500468,48.16691046163579,43.5,중립
2022-09-14,41.461218210433515,62.58256447786149,13.050120854957775,27.826325389539946,46.71841621724093,39.8,공포
2022-09-15,41.83948134218873,61.69627213443343,12.050658398983916,31.75261571130312,43.69787974305721,39.6,공포
2022-09-16,41.61705175638855,57.3601417552306,9.960278795863765,33.55143584151217,36.548237113086714,37.3,공포
2022-09-19,40.202628573076105,51.06986795350525,6.984363074362799,32.7477429549852,33.26304138381491,34.1,공포
2022-09-20,39.198729456966305,56.84138741504028,8.469873614863566,34.72238720866693,41.123992568183105,37.1,공포
2022-09-21,40.248878447079974,54.95853808850245,6.337683116685083,32.43051740746933,34.24574935568205,35.1,공포
2022-09-22,41.43333098882789,53.06858296064155,4.678491026578876,33.34770562355778,28.36578984568888,33.8,공포
2022-09-23,37.93569743574553,41.75802123526857,0.0,33.35562881212874,29.66360493639776,29.4,공포
2022-09-26,30.623902686840225,22.78133317609134,0.0,38.61045620423758,24.646933058337083,22.8,공포
2022-09-27,30.674119684722655,24.669203464545976,0.3131679791043307,41.01966297619744,25.626300518354185,23.9,공포
2022-09-28,28.96251303757434,9.927649568760097,0.0,46.433287271610624,21.14316418162045,19.9,극도의 공포
2022-09-29,32.58664965876153,11.959749932123936,0.16884872918518987,46.738934056007224,23.321001355735817,21.7,공포
2022-09-30,36.72165926293531,8.52858803539195,0.0,43.31935269278521,20.87781363272491,20.9,공포
2022-10-04,25.330033572523533,26.15059742451036,5.509369519845491,52.42034413504858,18.51931028302974,24.6,공포
2022-10-05,24.57066020454195,29.06780852983343,6.106424007775361,58.44486934353091,21.90403737760994,26.7,공포
2022-10-06,21.306867669386378,37.12191570968532,8.421011645570125,57.04989879727673,27.365387920720664,29.0,공포
2022-10-07,21.922253036063154,36.744914661358266,8.207517085285632,53.742197222524815,28.468083256436216,28.6,공포
2022-10-11,20.159997132158807,25.433978322025297,4.005132317562149,47.490177173231494,27.394137071558603,23.4,공포
2022-10-12,19.782010984758813,29.703017324633358,5.143811815022721,51.59014195218939,27.033107867568532,25.2,공포
2022-10-13,35.08378181190719,18.690250977616348,0.8258962418155565,46.87689077125672,25.680759399736147,24.5,공포
2022-10-14,23.028626054560647,35.04636323283552,6.385484728064052,43.44457828479651,35.52854158172762,27.6,공포
2022-10-17,22.146484065313416,38.24796917488253,7.186737137463134,44.58307669746297,40.71784316911561,29.3,공포
2022-10-18,17.793321384041633,48.64015551104781,10.570838040569432,37.17964318204206,54.26856561107755,32.4,공포
2022-10-19,18.900392165394962,45.85198358089307,9.170866181531059,39.56004567922846,51.943309569078096,31.7,공포
2022-10-20,19.386899045184563,40.930304910703455,7.0054601661956015,42.240615926320075,57.76627017769347,31.5,공포
2022-10-21,19.913702927510897,40.46590855408218,6.449280014862799,43.29092280872519,56.64392446400244,31.4,공포
2022-10-24,17.486803557398233,48.72256987465088,9.02762049044505,42.19372118777202,62.406581919546305,34.0,공포
2022-10-25,21.979869628986364,49.48642580465369,8.90565810917327,39.58034184075223,54.7170961619324,33.8,공포
2022-10-26,37.08729960667555,55.1050574857165,10.527205889384165,33.04950899423304,56.1112226268651,38.5,공포
2022-10-27,32.16859830850028,68.32616141972603,14.916239657172051,21.861581790479708,58.55684652750427,40.2,중립
2022-10-28,43.2261505866683,62.86287672439135,12.635537663125367,18.214987370193654,55.68231204672157,40.1,중립
2022-10-31,41.84231946927331,71.64078669815608,15.456764691016339,17.738346999583328,67.07477284707636,44.2,중립
2022-11-01,39.811221901161865,85.41498249539205,20.113246879563516,22.223120670601872,70.20244653862787,49.2,중립
2022-11-02,48.99454414810569,86.73343568659962,20.297911694755264,19.657967974831607,79.93809943072984,52.9,중립
2022-11-03,48.23529039672102,85.20047787970343,19.436197199837714,20.17025875139907,73.45344956090605,51.3,중립
2022-11-04,48.78483602063911,92.08547125411862,22.07348574058888,21.304063699876874,74.685483500935,54.0,중립
2022-11-07,48.237415783660886,100.0,24.746022045498727,21.268437325051135,73.9993786842533,56.3,중립
2022-11-08,57.63217976085284,100.0,27.863585376590123,20.717646990559416,80.08415567982664,60.1,탐욕
2022-11-09,56.847408142899255,100.0,30.76605091513623,25.94677391800369,87.56732535416381,62.4,탐욕
2022-11-10,64.67390396406739,94.48442280930934,28.228533793340766,33.405056790633495,82.40290348327636,62.8,탐욕
2022-11-11,53.30171604150256,100.0,37.487403050975466,39.25948403265957,85.31596540563486,64.5,탐욕
2022-11-14,51.626388522043,98.18561743386415,36.51380692647851,45.329387190467536,83.54328959197137,64.1,탐욕
2022-11-15,52.97358531226599,99.7273980285363,37.163653081699735,47.67156256696833,83.12705021448397,65.2,탐욕
2022-11-16,54.60774837350517,99.2905906917873,36.83414929535292,48.77485596431053,80.2384037964302,65.2,탐욕
2022-11-17,50.82958561443615,91.66889360791927,32.88141662328028,50.48426426015816,76.75226368993437,61.3,탐욕
2022-11-18,51.54588023508361,92.37334704262433,33.06218703145494,46.973064348661794,74.9363037020119,60.9,탐욕
2022-11-21,47.67466000763132,86.936859010046,30.204327540785066,42.06208079862736,64.74042394021352,55.7,중립
2022-11-22,46.10328734226965,84.08806733576974,28.576332483481515,39.78145769967331,61.458788345791476,53.4,중립
2022-11-23,46.20922331914468,87.45591945633552,30.033863727266834,36.18273391501738,64.63591703891043,54.5,중립
2022-11-24,49.47033184865642,93.15244232575553,32.70181932344049,26.89516937261976,65.10275312815783,56.0,중립
2022-11-25,52.24315875235315,92.68823933757298,32.304833876687326,23.37878930912066,61.483649708010795,55.4,중립
2022-11-28,48.67142315885653,86.22581420528633,28.919550464886072,19.16053937413981,51.59131967653352,50.1,중립
2022-11-29,52.62298217537317,92.42448037862341,31.793414504981797,19.623795510934162,51.54955352704367,53.3,중립
2022-11-30,48.743400927909065,100.0,36.27128074381772,21.688309097799856,61.45995429533871,56.9,중립
2022-12-01,49.590357623359104,100.0,37.10759526198302,22.196827797157734,49.287898782965705,55.5,중립
2022-12-02,41.37843110377338,90.25791972932028,31.900977366829856,22.730894789604914,42.536146473210565,49.1,중립
2022-12-05,41.647496569899225,87.36295117981803,30.183742282623026,23.567505158410352,39.08314818002231,47.7,중립
2022-12-06,41.50137714058185,81.93730101387324,27.190863608838754,20.00554987079207,36.07744805637865,44.7,중립
2022-12-07,43.597903001458945,80.05908731516716,26.006778331683535,15.424647245023873,39.212274430257246,44.3,중립
2022-12-08,44.67595017981082,77.88840643731525,24.66479825888378,14.433997743512602,37.28610430734671,43.3,중립
2022-12-09,70.97501595970941,82.28336430625288,26.71952543857493,12.500694900898957,44.592397004849175,52.2,중립
2022-12-12,70.43448575838786,78.9285985510151,24.88673918338253,16.61195493225449,44.310768091099376,51.5,중립
2022-12-13,70.86179757298552,79.00570250074463,24.815794060273188,19.638863072319303,41.59447559451339,51.6,중립
2022-12-14,66.35358065205992,85.1156658312882,27.88760616630431,23.176605784982517,42.34463191519224,53.3,중립
2022-12-15,65.00747257647839,76.68932366465363,23.50814137184406,27.23906845866193,37.58436303542933,49.8,중립
2022-12-16,65.10209902751737,76.62066561202853,23.39946126396278,31.429477666889454,41.41490402408998,51.0,중립
2022-12-19,66.92019832741227,74.92774231814899,22.501363040160527,27.660299608061845,34.60229329220823,49.3,중립
2022-12-20,66.31765163442347,70.82285251193045,20.56086138515467,26.1545034833901,21.40630405246192,45.5,중립
2022-12-21,67.5476937287929,69.87270272073474,20.058972065625905,24.622698855516504,18.631246637499615,44.9,중립
2022-12-22,66.0876254998051,76.03553882312885,23.271464612243424,29.825149566765248,32.58371433455926,49.5,중립
2022-12-23,59.77392352729453,66.46417268061133,18.29429906584273,28.849707143288448,28.94222729259363,43.9,중립
2022-12-26,61.78392311119524,67.38786116250498,18.693252656114485,31.59128978224455,33.336258880999424,45.8,중립
2022-12-27,63.670187039618405,71.06154024485333,20.503041205912112,35.3043534432292,39.28450389536489,49.0,중립
2022-12-28,63.38811642079948,59.46901647169022,14.450414679098007,39.42729184483749,33.46228929199259,44.5,중립
2022-12-29,59.513073106762995,49.73072505581971,9.356451241326972,34.17738528662073,24.568504049748952,38.0,공포
2023-01-02,63.94677557915513,47.452888319762565,8.11563245338248,34.52157038363935,25.009357837064314,38.4,공포
2023-01-03,63.99197245181134,46.018462732812424,7.307307476871928,33.7083189843926,24.48041762758028,37.7,공포
2023-01-04,55.447071813878544,54.55746066449825,11.620698494868458,32.12262635485889,27.012827885099,38.7,공포
2023-01-05,54.553149943592146,56.555735124857286,12.623291368531367,32.15178880831006,32.92320078257896,40.1,중립
2023-01-06,50.88753026193306,62.331634432588764,15.551313150477016,33.0095717214986,38.568497380425896,42.2,중립
2023-01-09,37.23349618693177,75.88786948287361,23.239429437156524,32.63161378945104,49.72405242119332,45.3,중립
2023-01-10,37.928095316679965,76.12024602348858,23.486664870689655,32.094664292059804,52.642227819390605,45.9,중립
2023-01-11,37.65583658329826,77.89547453783729,24.47256840329835,31.25478389549421,54.43343267522281,46.6,중립
2023-01-12,40.150004750589666,79.08340102726855,25.656386238189143,34.849033439457315,51.29700724393149,47.9,중립
2023-01-13,43.589247371020925,83.69107098197362,28.22557196693393,45.481293177511795,62.041790210835174,53.6,중립
2023-01-16,43.112892413515034,86.6634095829964,29.911029524045457,50.01065829506036,63.301617761139184,55.4,중립
2023-01-17,41.73197180295466,82.05153707198274,27.405464573625736,53.33961200815472,57.378987207688525,53.0,중립
2023-01-18,42.67440396848389,79.56639646611052,26.0505123280573,56.58769880992103,66.00605525868265,54.2,중립
2023-01-19,42.50397461080592,82.28183680148001,27.5217689743966,49.97803982358044,79.68325987773846,56.2,중립
2023-01-20,44.330627098736464,85.66315659938488,29.726009236541547,35.36651102759746,84.37867163427133,56.4,중립
2023-01-25,49.45539603005098,93.09069015593973,35.630142672069574,34.91748291275278,88.4456115182553,61.3,탐욕
2023-01-26,45.63089713482904,100.0,42.62940421666867,33.01118647574293,88.5620891885766,63.2,탐욕
2023-01-27,45.70123498588365,100.0,46.35344328703704,31.771544321634597,88.83341573631967,63.8,탐욕
2023-01-30,53.81009673328119,92.77573284159135,41.71156335767179,34.34283841363488,77.60766185183256,61.8,탐욕
2023-01-31,61.51577905589758,87.37375136684359,38.12131255070513,41.41858594876482,64.63554976230054,60.8,탐욕
2023-02-01,62.80512999350217,92.65372995462714,43.357400916786105,42.14762203332339,67.6221162002993,64.0,탐욕
2023-02-02,64.30737020072267,96.69712762294077,49.235658162472745,45.50775592556708,68.8333029184036,67.2,탐욕
2023-02-03,67.76270988347667,99.08327231743208,52.707472421104995,44.52236617932564,69.4592411906253,69.4,탐욕
2023-02-06,56.814559340509874,90.11527785757481,45.86009636672267,45.87381329371672,58.20522501974397,61.5,탐욕
2023-02-07,58.04267865248573,93.03890521760383,48.05333833939685,41.08388377092716,58.17228771107295,62.3,탐욕
2023-02-08,68.77604477098248,99.86755930192649,53.23306948527053,34.081557749145205,65.85843400341079,67.8,탐욕
2023-02-09,68.5711854419929,99.4357546178293,52.889179853129065,30.39585533926865,67.7019027177428,67.3,탐욕
2023-02-10,67.22779162587113,96.97893970439414,50.97657843479722,32.63491655419158,63.98861169501899,65.7,탐욕
2023-02-13,65.18736912776743,93.3928799014721,48.21393634219929,31.20984498349804,58.929794117602405,62.8,탐욕
2023-02-14,66.14549751108825,96.25924653281392,50.3130769943658,31.892880063789654,56.152677892696275,63.9,탐욕
2023-02-15,60.05555441433383,88.3747392184083,44.19082765596621,31.99310514651564,43.183559388206156,57.2,중립
2023-02-16,54.64264433527582,98.64325655983681,51.909353813836226,27.049909537089796,48.71042995990462,60.1,탐욕
2023-02-17,52.56825068015269,93.57290906426601,48.98378192135542,23.35821269348294,50.11496258311177,57.4,중립
2023-02-20,52.81804599797476,94.50253424715449,49.63146980179521,20.69802164986935,55.00067464646087,58.1,중립
2023-02-21,53.31890044069909,95.38331673072955,50.267510947122204,23.486632135195944,51.63874351495394,58.5,중립
2023-02-22,50.60095444741495,86.63658598899767,43.42978555448973,25.24568459030501,41.51419338809935,53.0,중립
2023-02-23,54.95859440088099,91.20786049525937,46.976216396338394,26.091224134131924,43.37070234784604,56.4,중립
2023-02-24,55.41007905946611,87.93979059813014,44.412074429107776,23.02415272458851,47.44069837705332,55.3,중립
2023-02-27,57.61982550175302,83.585399916909,40.938516561819085,22.797204714559406,41.60593574619891,53.1,중립
2023-02-28,59.304655849211876,85.88833307170806,42.62975999637657,24.273550386310028,36.918422351494286,54.0,중립
2023-03-02,60.900948436900414,89.09569299421818,45.114396820441314,25.767375886524825,40.53275843357616,56.5,중립
2023-03-03,62.44487261259623,90.03171364380474,45.813403127471894,27.013045186351942,43.17459980336405,57.8,중립
2023-03-06,59.02381124825392,96.5847004378815,50.87378821382759,28.983703703703707,51.71391573201955,61.2,탐욕
2023-03-07,66.14605504669741,96.65572193745486,50.99470397072787,32.597862632084535,49.58696393167708,63.2,탐욕
2023-03-08,62.78435811825078,89.89036650493297,45.78687445304829,29.905302816874958,50.74015225731793,59.4,중립
2023-03-09,67.05865524547494,87.12114990549128,43.6633672975854,30.85104001074715,38.05959732875927,57.6,중립
2023-03-10,65.19309324610686,81.90748625415708,39.60512715161299,33.55845285653782,38.02256508145059,55.4,중립
2023-03-13,63.82205424185962,85.27254294483248,42.25706447276686,34.56270588049868,41.04082366605286,57.1,중립
2023-03-14,51.30680088687226,72.15108248117032,32.048498946132234,35.67169884185099,32.04249352082226,47.4,중립
2023-03-15,47.64128726855097,78.84901599995075,37.142004435464955,35.101010101010104,43.581788400953705,50.9,중립
2023-03-16,51.76606698824108,78.51946215753102,36.84218188641522,30.74976820203354,38.92147587511826,50.4,중립
2023-03-17,59.865063378464114,82.33471033685343,39.78730958801292,29.372828065530364,44.98597435485978,54.7,중립
2023-03-20,60.80865611686199,78.8122607260306,37.05586712369318,29.502008129002693,45.7217082865444,53.6,중립
2023-03-21,60.37034483137863,80.71372452078627,38.57151985040416,25.56847545219638,45.51085336372859,53.6,중립
2023-03-22,56.584556106551666,86.7492577749167,43.31052783974093,27.373950088349915,48.099387795450056,55.8,중립
2023-03-23,62.681987153329956,88.22239051874578,44.55616233607625,34.294067013355864,48.69041711703895,59.1,중립
2023-03-24,64.30825899981852,86.04190348661717,42.97924292986563,37.09504195630879,41.13333248549746,57.9,중립
