TMPV1,TMPV2,TMPV3,TMPV4,TMPV5,TMPV6,TMPV7,TMPV8,TMPV9,date
20220331,2204497774,1172718184,1031779589,6499745,4332386,2167359,0,2018488215,2022-03-31
20220401,2202136565,1168569618,1033566946,6489143,4256895,2232248,0,2018420756,2022-04-01
20220404,2204769410,1166610409,1038159001,6747225,4417887,2329338,0,2003129132,2022-04-04
20220405,2216060664,1173888381,1042172283,6495414,4172334,2323079,0,2004683097,2022-04-05
20220406,2218927204,1174374537,1044552667,6552131,4196900,2355231,0,2001985098,2022-04-06
20220407,2226102075,1179256043,1046846032,6677870,4217449,2460421,0,2002566826,2022-04-07
20220408,2233215636,1183359136,1049856500,6579027,4222196,2356831,0,2007469590,2022-04-08
20220411,2233853974,1185147809,1048706165,6298733,4106396,2192337,0,2013801182,2022-04-11
20220412,2228323295,1183735527,1044587768,6295066,4155814,2139252,0,2009433918,2022-04-12
20220413,2230204436,1184106589,1046097847,6126305,4013557,2112747,0,2005963168,2022-04-13
20220414,2223674709,1183510512,1040164197,6049647,3935505,2114141,0,2008701599,2022-04-14
20220415,2220896200,1178596502,1042299698,6339880,4169279,2170601,0,1997768962,2022-04-15
20220418,2229126564,1182349502,1046777062,6373617,4223666,2149952,0,2001378874,2022-04-18
20220419,2236473099,1188436109,1048036989,6468833,4297577,2171256,0,2005359595,2022-04-19
20220420,2234873487,1188387563,1046485925,6201994,4104639,2097355,0,2015161924,2022-04-20
20220421,2233302322,1188927767,1044374554,6536452,4289095,2247357,0,2011031230,2022-04-21
20220422,2240001442,1192278271,1047723171,6671892,4277012,2394880,0,2003066299,2022-04-22
20220425,2237749509,1188171865,1049577643,6678167,4262130,2416037,0,1959799577,2022-04-25
20220426,2246272936,1194757700,1051515236,6528447,4145988,2382460,0,1969222403,2022-04-26
20220427,2233843310,1190060567,1043782742,6080823,3888046,2192777,0,1977653864,2022-04-27
20220428,2229860318,1189145790,1040714528,6149484,3937952,2211532,0,1973955516,2022-04-28
20220429,2226389918,1188705166,1037684752,5809222,3818481,1990741,0,2005242184,2022-04-29
20220502,2220761963,1186316772,1034445192,5816824,3953983,1862841,0,2007810423,2022-05-02
20220503,2218461755,1184356925,1034104830,5968162,3991637,1976525,0,1994499919,2022-05-03
20220504,2226468212,1189898996,1036569216,6144575,4162596,1981979,0,2001734573,2022-05-04
20220506,2230135662,1192386272,1037749390,6256244,4174251,2081993,0,2004141281,2022-05-06
20220509,2233883941,1193735649,1040148292,6234023,4202258,2031765,0,2011479077,2022-05-09
20220510,2226958015,1192211438,1034746577,6223790,4225623,1998167,0,2011560823,2022-05-10
20220511,2203025602,1182726202,1020299401,5617573,3944874,1672700,0,2007190291,2022-05-11
20220512,2182696059,1174934734,1007761325,5083929,3491609,1592319,0,2004780945,2022-05-12
20220513,2184327410,1179092792,1005234618,5378364,3594118,1784246,0,2009802974,2022-05-13
20220516,2168093500,1169250639,998842861,5044699,3438876,1605823,0,2021110384,2022-05-16
20220517,2149284353,1157446895,991837458,5569968,3737925,1832043,0,1995935178,2022-05-17
20220518,2151910249,1157431719,994478531,5460977,3565814,1895163,0,1991425483,2022-05-18
20220519,2155584645,1159024581,996560064,5837929,3712765,2125164,0,1990318570,2022-05-19
20220520,2162798327,1160243708,1002554619,5840796,3711082,2129713,0,1990735163,2022-05-20
20220523,2164794067,1161387955,1003406113,5452891,3412496,2040396,0,1998672669,2022-05-23
20220524,2158986918,1154215025,1004771893,5853743,3708677,2145066,0,1988857445,2022-05-24
20220525,2166728516,1154869213,1011859302,5879898,3704889,2175008,0,1994081269,2022-05-25
20220526,2166732087,1154710550,1012021537,5652290,3524371,2127919,0,2004668182,2022-05-26
20220527,2160937135,1150983104,1009954032,5876249,3757082,2119167,0,1991208940,2022-05-27
20220530,2162685752,1151576477,1011109275,5967177,3898327,2068851,0,1990033936,2022-05-30
20220531,2156679849,1142916029,1013763820,6063124,3987538,2075586,0,1992695830,2022-05-31
20220602,2153345748,1137390506,1015955242,6207050,4129431,2077619,0,1988498571,2022-06-02
20220603,2157728273,1136960234,1020768039,6711008,4519681,2191326,0,1986782884,2022-06-03
20220607,2171327876,1147487105,1023840771,6514280,4362420,2151860,0,1992420676,2022-06-07
20220608,2164553570,1140819782,1023733788,6532501,4416854,2115647,0,1994480949,2022-06-08
20220609,2171566141,1148778378,1022787763,6400375,4444747,1955628,0,2006897172,2022-06-09
20220610,2164143233,1144903571,1019239663,6465588,4475652,1989936,0,2003702689,2022-06-10
20220613,2162191144,1144503327,1017687817,6669286,4583252,2086034,0,2015460114,2022-06-13
20220614,2161074097,1147489003,1013585094,6376754,4353202,2023552,0,2021989390,2022-06-14
20220615,2114631818,1124299349,990332469,5672271,3859109,1813162,0,2026269109,2022-06-15
20220616,2068833402,1102616446,966216956,5226371,3383000,1843371,0,2012590226,2022-06-16
20220617,2035937322,1085830989,950106333,5094187,3371082,1723105,0,1999711601,2022-06-17
20220620,2003204446,1070313513,932890934,5325282,3521249,1804033,0,1986421346,2022-06-20
20220621,1985654571,1060892567,924762005,5330022,3624490,1705532,0,1980528797,2022-06-21
20220622,1953277106,1045592074,907685032,5021668,3287614,1734054,0,1979236903,2022-06-22
20220623,1921802116,1031445137,890356979,5325606,3654206,1671400,0,1970608097,2022-06-23
20220624,1889378734,1014187808,875190927,4806641,3170259,1636383,0,1971953248,2022-06-24
20220627,1804611450,971759802,832851648,4246229,3001672,1244557,0,1959125753,2022-06-27
20220628,1771732493,957414959,814317534,4947496,3364740,1582756,0,1934620009,2022-06-28
20220629,1775468652,957401336,818067316,5255308,3611749,1643559,0,1933360437,2022-06-29
20220630,1787009104,962984311,824024794,5387611,3766957,1620654,0,1938703851,2022-06-30
20220701,1799097408,971790577,827306831,5279800,3964298,1315501,0,1947390593,2022-07-01
20220704,1794077161,970683185,823393975,5057082,3902698,1154383,0,1949732183,2022-07-04
20220705,1776538621,962204971,814333650,5013365,3979301,1034064,0,1945880613,2022-07-05
20220706,1758768473,952316782,806451690,4766305,3649786,1116519,0,1938945422,2022-07-06
20220707,1749634584,947359887,802274696,5634013,4115824,1518190,0,1931785221,2022-07-07
20220708,1764910281,958194089,806716192,5499353,3902920,1596434,0,1937669933,2022-07-08
20220711,1765225118,955056929,810168189,5892190,4245674,1646516,0,1926690394,2022-07-11
20220712,1771207056,956829394,814377662,5975513,4168492,1807021,0,1924177347,2022-07-12
20220713,1782067031,961704797,820362234,5965659,4263871,1701788,0,1929708511,2022-07-13
20220714,1786661981,961437284,825224696,5794915,4197767,1597148,0,1935175685,2022-07-14
20220715,1785122451,958740763,826381687,6283197,4424294,1858903,0,1935450954,2022-07-15
20220718,1792107703,960975373,831132330,6504390,4619312,1885078,0,1936146989,2022-07-18
20220719,1800712059,962751900,837960158,6212842,4448149,1764692,0,1964453266,2022-07-19
20220720,1801359674,959448012,841911662,6291302,4603822,1687480,0,1961396039,2022-07-20
20220721,1814880885,965457692,849423192,6485705,4671681,1814024,0,1939108243,2022-07-21
20220722,1824385685,968512382,855873304,6586505,4726741,1859763,0,1944351536,2022-07-22
20220725,1827392860,966659018,860733842,6713608,4809601,1904006,0,1950893830,2022-07-25
20220726,1837074475,972182009,864892466,6856916,4925533,1931384,0,1950907476,2022-07-26
20220727,1838330129,970526757,867803372,7281621,5379885,1901736,0,1957467749,2022-07-27
20220728,1846450573,974890320,871560252,7330675,5404334,1926341,0,1958329036,2022-07-28
20220729,1856373420,981811106,874562314,7003635,5170118,1833517,0,1961541689,2022-07-29
20220801,1863185643,985373488,877812156,7560715,5718731,1841984,0,1969173616,2022-08-01
20220802,1864498088,984540043,879958046,7848230,5979225,1869004,0,1964301339,2022-08-02
20220803,1871928427,988197313,883731114,8039314,6042714,1996599,0,1958399970,2022-08-03
20220804,1884091259,992994918,891096341,7798053,5816070,1981983,0,1963354680,2022-08-04
20220805,1883825991,990861392,892964599,7968174,5863148,2105026,0,1963337602,2022-08-05
20220808,1894816524,996414777,898401747,7995691,5933675,2062016,0,1967068737,2022-08-08
20220809,1896972589,993939225,903033364,7974502,5879837,2094665,0,1965207598,2022-08-09
20220810,1909497350,998696935,910800414,8042924,5897789,2145135,0,1972580994,2022-08-10
20220811,1921291791,1003808254,917483537,8332675,6156397,2176277,0,1975058635,2022-08-11
20220812,1932858937,1009199875,923659062,8141336,6020155,2121182,0,1976174701,2022-08-12
20220816,1930855658,1008085187,922770471,8026770,5988333,2038437,0,1972070058,2022-08-16
20220817,1937831041,1010925867,926905174,8051911,6015138,2036773,0,1973720154,2022-08-17
20220818,1941711891,1012051167,929660724,8206660,6098523,2108137,0,1973736178,2022-08-18
20220819,1946079358,1012979524,933099834,7910116,5794712,2115405,0,1987355646,2022-08-19
20220822,1954692230,1018630071,936062158,8144439,6016737,2127702,0,1988149133,2022-08-22
20220823,1953326855,1016985362,936341493,7940731,5915526,2025204,0,1990934398,2022-08-23
20220824,1942046880,1012088433,929958447,7672118,5818246,1853872,0,1995095974,2022-08-24
20220825,1930696629,1008911398,921785232,7487374,5680957,1806417,0,1996697213,2022-08-25
20220826,1930199917,1010431133,919768785,7958796,6168694,1790102,0,2001701707,2022-08-26
20220829,1934003383,1014714051,919289332,7742343,5962613,1779730,0,1999715678,2022-08-29
20220830,1939943817,1015733848,924209969,7923274,6191596,1731678,0,2005397622,2022-08-30
20220831,1934842956,1017640373,917202583,7522077,5883224,1638853,0,2014088145,2022-08-31
20220901,1938975055,1023094789,915880266,7664084,5907479,1756606,0,2009162352,2022-09-01
20220902,1942999535,1023764066,919235469,8037337,6192751,1844586,0,2007276425,2022-09-02
20220905,1950660080,1032020501,918639580,7709096,5900457,1808639,0,2018310407,2022-09-05
20220906,1946017462,1031509676,914507786,7752485,5962376,1790109,0,2018972658,2022-09-06
20220907,1929669069,1022793287,906875782,7845846,6101036,1744810,0,2014843974,2022-09-07
20220908,1926419556,1023124708,903294848,8008710,6267757,1740953,0,2015576512,2022-09-08
20220913,1927479182,1026009464,901469717,7705146,5966581,1738565,0,2024495348,2022-09-13
20220914,1920486860,1022493245,897993615,7644157,5857365,1786792,0,2024084565,2022-09-14
20220915,1907894980,1011077188,896817792,7674390,5871307,1803083,0,2014148028,2022-09-15
20220916,1919052337,1016457723,902594614,7512080,5703924,1808156,0,2019743354,2022-09-16
20220919,1929697527,1022149389,907548138,7832081,5914434,1917647,0,2025786520,2022-09-19
20220920,1926087841,1020104247,905983594,7375505,5447491,1928014,0,2029524244,2022-09-20
20220921,1904867493,1010058524,894808969,7099010,5273464,1825546,0,2031435651,2022-09-21
20220922,1891533948,1003382689,888151259,7419694,5544731,1874963,0,2023314006,2022-09-22
20220923,1889470791,1002887328,886583463,7042008,5228213,1813795,0,2024727008,2022-09-23
20220926,1877860919,998930062,878930857,7058120,5288758,1769362,0,2023206576,2022-09-26
20220927,1859470749,989905149,869565600,6260666,4730294,1530372,0,2028860831,2022-09-27
20220928,1791134277,956334496,834799781,5171371,3870049,1301321,0,2020867191,2022-09-28
20220929,1746292990,936556763,809736227,5286710,3950954,1335756,0,1999781624,2022-09-29
20220930,1716648493,921823391,794825102,4672131,3478965,1193166,0,2001332762,2022-09-30
20221004,1684998526,905968327,779030199,4945946,3632474,1313472,0,1987472397,2022-10-04
20221005,1661536234,893252888,768283346,4935943,3658548,1277395,0,1980454373,2022-10-05
20221006,1656571575,891635933,764935642,5376774,3962894,1413880,0,1972385545,2022-10-06
20221007,1669265079,897479736,771785343,5607648,4226914,1380734,0,1977222934,2022-10-07
20221011,1663228591,892803834,770424758,6010595,4471890,1538705,0,1975180609,2022-10-11
20221012,1662981413,890811085,772170328,6149277,4687718,1461559,0,1977909300,2022-10-12
20221013,1643909302,881469591,762439711,5867212,4559595,1307616,0,1977403483,2022-10-13
20221014,1627200146,872969533,754230613,6203351,4810377,1392974,0,1964689297,2022-10-14
20221017,1604629896,862193620,742436276,5955104,4549852,1405252,0,1964261978,2022-10-17
20221018,1596376110,857693167,738682943,6373315,4693614,1679701,0,1956242237,2022-10-18
20221019,1602405614,860744339,741661276,6740091,4911842,1828249,0,1954264399,2022-10-19
20221020,1611903013,862924100,748978912,6785860,4997336,1788524,0,1955517569,2022-10-20
20221021,1617323357,865535636,751787721,7030088,5123156,1906932,0,1959064951,2022-10-21
20221024,1625928504,870717844,755210660,6744939,4964203,1780736,0,1964000901,2022-10-24
20221025,1622667610,868888425,753779186,6879941,5056654,1823286,0,1962408513,2022-10-25
20221026,1614441445,866243540,748197905,7066690,5117707,1948983,0,1956163782,2022-10-26
20221027,1615725064,865844368,749880697,7291776,5276098,2015678,0,1959237644,2022-10-27
20221028,1615784609,864161795,751622814,7609779,5616591,1993187,0,1956122201,2022-10-28
20221031,1607729328,857121131,750608196,7909049,5884940,2024109,0,1953757555,2022-10-31
20221101,1610575772,858679696,751896076,7711044,5676169,2034875,0,1958514168,2022-11-01
20221102,1611320748,859582601,751738147,7770071,5717558,2052513,0,1953764629,2022-11-02
20221103,1611672546,861896780,749775765,8038622,5954109,2084513,0,1946246808,2022-11-03
20221104,1615983614,862333315,753650299,7968928,5822996,2145932,0,1953459156,2022-11-04
20221107,1629171054,872850678,756320376,7849919,5725870,2124049,0,1956467584,2022-11-07
20221108,1633588765,872151059,761437706,7839553,5874259,1965295,0,1956684491,2022-11-08
20221109,1635498099,872897817,762600281,8083580,6146804,1936776,0,1958458553,2022-11-09
20221110,1631044175,867246253,763797922,8145416,6225314,1920102,0,1951256634,2022-11-10
20221111,1634345305,863851029,770494276,8388349,6416427,1971922,0,1950002630,2022-11-11
20221114,1648585775,869717337,778868438,8361855,6370231,1991624,0,1957506369,2022-11-14
20221115,1642241044,864707856,777533188,8416220,6394834,2021386,0,1950675030,2022-11-15
20221116,1657893319,871413830,786479489,8534483,6449095,2085388,0,1950652997,2022-11-16
20221117,1670626781,883962192,786664589,8523321,6332000,2191321,0,1952755368,2022-11-17
20221118,1688104084,893608860,794495224,8528898,6294800,2234097,0,1948740908,2022-11-18
20221121,1701288667,901147212,800141456,8529719,6252059,2277661,0,1952738758,2022-11-21
20221122,1701047315,899594894,801452420,8486707,6263533,2223174,0,1949358152,2022-11-22
20221123,1700943890,898999034,801944856,8445270,6248437,2196833,0,1949796167,2022-11-23
20221124,1702657498,900997367,801660131,8263474,6174317,2089157,0,1950763663,2022-11-24
20221125,1702546820,903103845,799442975,8347569,6261107,2086462,0,1952866263,2022-11-25
20221128,1704595431,904806771,799788660,8449822,6300786,2149036,0,1949904386,2022-11-28
20221129,1708757854,905790638,802967215,8385078,6228733,2156345,0,1952310984,2022-11-29
20221130,1713576459,909470182,804106277,8193559,6101703,2091856,0,1961324697,2022-11-30
20221201,1709768325,905810458,803957867,8252440,6200556,2051884,0,1950531647,2022-12-01
20221202,1711598498,904006953,807591545,8685730,6616110,2069620,0,1943558583,2022-12-02
20221205,1713872457,906361420,807511037,8277160,6160970,2116190,0,1943544713,2022-12-05
20221206,1730020180,917471021,812549159,8028432,5983870,2044562,0,1951447373,2022-12-06
20221207,1734822964,923236201,811586762,7914245,5856087,2058158,0,1947165726,2022-12-07
20221208,1736447884,924505174,811942710,7748759,5755684,1993076,0,1945872058,2022-12-08
20221209,1733702929,923907134,809795795,7837173,5758854,2078320,0,1943540849,2022-12-09
20221212,1731496822,924609980,806886842,7672377,5720762,1951615,0,1939404734,2022-12-12
20221213,1717917179,914131623,803785556,7301530,5269232,2032298,0,1933851066,2022-12-13
20221214,1718870408,915203635,803666772,7149494,5162767,1986727,0,1934639233,2022-12-14
20221215,1719197710,916227945,802969764,7054428,5107203,1947224,0,1936793787,2022-12-15
20221216,1714734541,913243346,801491194,7280977,5331434,1949544,0,1926991675,2022-12-16
20221219,1723685430,919481626,804203804,7161834,5270141,1891693,0,1930891080,2022-12-19
20221220,1720236055,916513105,803722950,7276422,5388475,1887947,0,1931842435,2022-12-20
20221221,1721193928,917038424,804155504,7156117,5153540,2002577,0,1925493796,2022-12-21
20221222,1713321049,912322868,800998181,6994185,5181282,1812903,0,1929051317,2022-12-22
20221223,1707705300,910771276,796934024,7103101,5244066,1859035,0,1926684409,2022-12-23
20221226,1696767736,902719438,794048298,7195320,5242567,1952753,0,1919479010,2022-12-26
20221227,1687746441,896305343,791441099,6369518,4663815,1705702,0,1921053784,2022-12-27
20221228,1670876775,887739216,783137559,6550045,4681467,1868578,0,1901593294,2022-12-28
20221229,1653025082,876419119,776605963,6734165,4888049,1846116,0,1887114648,2022-12-29
20221230,1652029957,875858456,776171501,6734165,4888049,1846116,0,1887085928,2022-12-30
20230102,1653277737,877513068,775764670,6482789,4677945,1804844,0,1884338598,2023-01-02
20230103,1636482940,870439839,766043101,6102881,4265474,1837407,0,1875295603,2023-01-03
20230104,1612175675,858558986,753616689,6068961,4006294,2062667,0,1868196954,2023-01-04
20230105,1593231451,849644637,743586813,6088899,3876602,2212297,0,1863810137,2023-01-05
